	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
theta_pr2[6,120]	0.183	0.0038	0.333	-0.498	0.179	0.815	7658.0	0.666	1.0
theta_pr2[6,121]	-0.64	0.00406	0.367	-1.41	-0.637	0.0499	8151.0	0.709	1.0
theta_pr2[6,122]	-0.277	0.00319	0.313	-0.93	-0.279	0.315	9636.0	0.838	1.0
theta_pr2[6,123]	0.379	0.00374	0.347	-0.355	0.384	1.03	8614.0	0.749	1.0
theta_pr2[6,124]	-0.67	0.00357	0.346	-1.38	-0.67	-0.0188	9393.0	0.817	1.0
theta_pr2[6,125]	-1.1	0.00363	0.343	-1.81	-1.1	-0.441	8933.0	0.777	1.0
theta_pr2[6,126]	1.1	0.00379	0.398	0.299	1.09	1.86	11051.0	0.961	1.0
theta_pr2[6,127]	-0.597	0.00348	0.369	-1.37	-0.591	0.0838	11282.0	0.981	1.0
theta_pr2[6,128]	0.00122	0.00345	0.349	-0.717	0.00453	0.657	10202.0	0.887	1.0
theta_pr2[6,129]	-0.811	0.0032	0.336	-1.52	-0.8	-0.196	11035.0	0.96	1.0
theta_pr2[6,130]	-0.562	0.00308	0.298	-1.18	-0.563	0.00131	9381.0	0.816	1.0
theta_pr2[6,131]	0.96	0.00334	0.36	0.222	0.958	1.64	11653.0	1.01	1.0
theta_pr2[6,132]	0.722	0.00304	0.288	0.145	0.716	1.28	8980.0	0.781	1.0
theta_pr2[6,133]	0.821	0.0046	0.305	0.212	0.818	1.42	4410.0	0.384	1.0
theta_pr2[6,134]	-0.2	0.00388	0.312	-0.853	-0.198	0.386	6468.0	0.563	1.0
theta_pr2[6,135]	-2.8	0.00472	0.536	-3.94	-2.8	-1.8	12879.0	1.12	1.0
theta_pr2[6,136]	0.75	0.00396	0.302	0.128	0.747	1.33	5817.0	0.506	1.0
theta_pr2[6,137]	0.651	0.00381	0.319	-0.0144	0.654	1.25	7022.0	0.611	1.0
theta_pr2[6,138]	1.49	0.00548	0.399	0.695	1.49	2.25	5289.0	0.46	1.0
theta_pr2[6,139]	0.519	0.00365	0.313	-0.118	0.517	1.11	7362.0	0.64	1.0
theta_pr2[6,140]	0.293	0.00336	0.353	-0.446	0.293	0.946	10991.0	0.956	1.0
theta_pr2[6,141]	-0.49	0.00518	0.356	-1.25	-0.485	0.169	4732.0	0.412	1.0
theta_pr2[6,142]	0.221	0.00511	0.318	-0.41	0.212	0.841	3876.0	0.337	1.0
theta_pr2[6,143]	1.05	0.00307	0.297	0.438	1.04	1.62	9332.0	0.812	1.0
theta_pr2[6,144]	0.441	0.0036	0.325	-0.246	0.448	1.04	8137.0	0.708	1.0
theta_pr2[6,145]	1.74	0.00391	0.355	0.995	1.74	2.41	8271.0	0.72	1.0
theta_pr2[7,1]	0.421	0.00498	0.335	-0.268	0.421	1.05	4520.0	0.393	1.0
theta_pr2[7,2]	1.09	0.00485	0.41	0.272	1.08	1.88	7151.0	0.622	1.0
theta_pr2[7,3]	0.653	0.0035	0.363	-0.0335	0.636	1.38	10723.0	0.933	1.0
theta_pr2[7,4]	-0.816	0.00563	0.598	-1.95	-0.857	0.488	11278.0	0.981	1.0
theta_pr2[7,5]	0.673	0.00721	0.375	-0.0939	0.668	1.4	2707.0	0.235	1.0
theta_pr2[7,6]	0.752	0.00464	0.438	-0.0653	0.723	1.64	8912.0	0.775	1.0
theta_pr2[7,7]	0.618	0.00383	0.323	-0.0376	0.618	1.23	7107.0	0.618	1.0
theta_pr2[7,8]	0.833	0.00395	0.371	0.119	0.821	1.57	8821.0	0.767	1.0
theta_pr2[7,9]	0.0422	0.00829	0.704	-1.11	-0.0691	1.45	7221.0	0.628	1.0
theta_pr2[7,10]	0.394	0.00429	0.35	-0.298	0.386	1.08	6662.0	0.58	1.0
theta_pr2[7,11]	0.364	0.00422	0.316	-0.307	0.368	0.949	5622.0	0.489	1.0
theta_pr2[7,12]	-0.462	0.00465	0.415	-1.25	-0.479	0.39	7964.0	0.693	1.0
theta_pr2[7,13]	-0.822	0.0068	0.798	-2.43	-0.843	0.835	13774.0	1.2	1.0
theta_pr2[7,14]	-0.219	0.00336	0.328	-0.827	-0.24	0.46	9493.0	0.826	1.0
theta_pr2[7,15]	-0.0562	0.00925	0.671	-0.954	-0.21	1.79	5265.0	0.458	1.0
theta_pr2[7,16]	0.987	0.0039	0.349	0.283	0.979	1.66	8045.0	0.7	1.0
theta_pr2[7,17]	-0.0885	0.00394	0.33	-0.752	-0.0976	0.557	6987.0	0.608	1.0
theta_pr2[7,18]	-0.704	0.00427	0.366	-1.37	-0.734	0.0772	7372.0	0.641	1.0
theta_pr2[7,19]	0.687	0.00404	0.329	0.0107	0.689	1.31	6617.0	0.576	1.0
theta_pr2[7,20]	0.657	0.00506	0.487	-0.339	0.665	1.56	9257.0	0.805	1.0
theta_pr2[7,21]	0.88	0.0118	0.946	-1.43	0.964	2.46	6472.0	0.563	1.0
theta_pr2[7,22]	0.644	0.00376	0.372	-0.111	0.64	1.35	9787.0	0.851	1.0
theta_pr2[7,23]	0.137	0.00442	0.352	-0.606	0.141	0.793	6371.0	0.554	1.0
theta_pr2[7,24]	0.553	0.00389	0.351	-0.128	0.543	1.26	8164.0	0.71	1.0
theta_pr2[7,25]	0.533	0.00408	0.294	-0.07	0.532	1.09	5209.0	0.453	1.0
theta_pr2[7,26]	-0.000763	0.00429	0.37	-0.759	0.00308	0.697	7459.0	0.649	1.0
theta_pr2[7,27]	0.123	0.00526	0.523	-0.794	0.0743	1.18	9881.0	0.86	1.0
theta_pr2[7,28]	-0.102	0.00592	0.54	-1.02	-0.181	1.12	8321.0	0.724	1.0
theta_pr2[7,29]	0.583	0.00538	0.336	-0.0774	0.573	1.25	3899.0	0.339	1.0
theta_pr2[7,30]	-0.838	0.00775	0.69	-1.96	-0.955	0.869	7914.0	0.688	1.0
theta_pr2[7,31]	-1.1	0.00591	0.63	-2.32	-1.14	0.249	11345.0	0.987	1.0
theta_pr2[7,32]	-0.409	0.00636	0.835	-2.2	-0.402	1.14	17245.0	1.5	1.0
theta_pr2[7,33]	0.74	0.00678	0.554	-0.493	0.772	1.73	6677.0	0.581	1.0
theta_pr2[7,34]	1.35	0.003	0.366	0.616	1.35	2.05	14889.0	1.3	1.0
theta_pr2[7,35]	-0.673	0.00436	0.373	-1.35	-0.697	0.0829	7313.0	0.636	1.0
theta_pr2[7,36]	1.2	0.0056	0.386	0.42	1.18	1.95	4750.0	0.413	1.0
theta_pr2[7,37]	0.921	0.00595	0.361	0.197	0.912	1.63	3696.0	0.321	1.0
theta_pr2[7,38]	-0.741	0.00638	0.778	-2.38	-0.745	0.764	14894.0	1.3	1.0
theta_pr2[7,39]	0.158	0.00561	0.614	-1.13	0.162	1.32	11985.0	1.04	1.0
theta_pr2[7,40]	0.555	0.00798	0.803	-0.95	0.546	2.08	10113.0	0.88	1.0
theta_pr2[7,41]	-0.0377	0.00391	0.367	-0.743	-0.0522	0.702	8814.0	0.767	1.0
theta_pr2[7,42]	-1.65	0.00712	0.677	-2.95	-1.68	-0.237	9033.0	0.786	1.0
theta_pr2[7,43]	0.813	0.00378	0.319	0.146	0.811	1.42	7123.0	0.62	1.0
theta_pr2[7,44]	0.347	0.0035	0.305	-0.29	0.35	0.915	7579.0	0.659	1.0
theta_pr2[7,45]	1.05	0.00412	0.429	0.194	1.04	1.88	10840.0	0.943	1.0
theta_pr2[7,46]	-1.24	0.0131	0.866	-2.35	-1.49	1.01	4339.0	0.377	1.0
theta_pr2[7,47]	-1.14	0.00512	0.417	-1.89	-1.16	-0.35	6617.0	0.576	1.0
theta_pr2[7,48]	-0.86	0.0156	1.12	-2.59	-1.06	1.29	5101.0	0.444	1.0
theta_pr2[7,49]	0.429	0.00282	0.288	-0.157	0.428	0.989	10476.0	0.911	1.0
theta_pr2[7,50]	1.09	0.00397	0.396	0.293	1.09	1.85	9977.0	0.868	1.0
theta_pr2[7,51]	-1.14	0.0058	0.459	-1.95	-1.17	-0.182	6251.0	0.544	1.0
theta_pr2[7,52]	-1.34	0.00589	0.638	-2.76	-1.31	-0.211	11749.0	1.02	1.0
theta_pr2[7,53]	0.343	0.00461	0.489	-0.518	0.292	1.34	11276.0	0.981	1.0
theta_pr2[7,54]	-0.0189	0.00413	0.368	-0.754	-0.0259	0.702	7941.0	0.691	1.0
theta_pr2[7,55]	0.673	0.00359	0.436	-0.137	0.64	1.55	14714.0	1.28	1.0
theta_pr2[7,56]	0.476	0.0054	0.418	-0.391	0.482	1.26	5995.0	0.521	1.0
theta_pr2[7,57]	0.45	0.00475	0.38	-0.327	0.444	1.18	6391.0	0.556	1.0
theta_pr2[7,58]	-0.165	0.00457	0.361	-0.87	-0.181	0.551	6249.0	0.544	1.0
theta_pr2[7,59]	-0.107	0.00639	0.567	-0.96	-0.228	1.19	7889.0	0.686	1.0
theta_pr2[7,60]	0.0965	0.00643	0.68	-1.3	0.078	1.47	11175.0	0.972	1.0
theta_pr2[7,61]	-1.58	0.00603	0.508	-2.48	-1.61	-0.548	7100.0	0.618	1.0
theta_pr2[7,62]	0.392	0.00424	0.378	-0.306	0.369	1.17	7924.0	0.689	1.0
theta_pr2[7,63]	-1.02	0.00873	0.672	-1.96	-1.17	0.766	5915.0	0.515	1.0
theta_pr2[7,64]	-1.46	0.00562	0.507	-2.44	-1.48	-0.344	8133.0	0.708	1.0
theta_pr2[7,65]	0.484	0.00577	0.333	-0.213	0.487	1.11	3323.0	0.289	1.0
theta_pr2[7,66]	-0.491	0.00308	0.283	-1.05	-0.501	0.0721	8444.0	0.735	1.0
theta_pr2[7,67]	0.696	0.00409	0.334	-0.000833	0.701	1.32	6662.0	0.58	1.0
theta_pr2[7,68]	-1.49	0.00458	0.475	-2.53	-1.48	-0.631	10752.0	0.935	1.0
theta_pr2[7,69]	0.733	0.00664	0.708	-0.575	0.735	2.05	11368.0	0.989	1.0
theta_pr2[7,70]	-0.158	0.00581	0.817	-1.99	-0.11	1.27	19776.0	1.72	1.0
theta_pr2[7,71]	-1.42	0.00506	0.516	-2.51	-1.42	-0.451	10400.0	0.905	1.0
theta_pr2[7,72]	-1.04	0.0103	0.776	-2.21	-1.17	1.06	5620.0	0.489	1.0
theta_pr2[7,73]	-1.84	0.011	0.823	-3.16	-1.98	0.257	5609.0	0.488	1.0
theta_pr2[7,74]	-1.03	0.00841	0.585	-1.86	-1.14	0.576	4838.0	0.421	1.0
theta_pr2[7,75]	0.257	0.004	0.291	-0.331	0.25	0.823	5277.0	0.459	1.0
theta_pr2[7,76]	-0.194	0.00366	0.31	-0.798	-0.21	0.43	7145.0	0.622	1.0
theta_pr2[7,77]	0.321	0.00396	0.312	-0.285	0.308	0.936	6207.0	0.54	1.0
theta_pr2[7,78]	0.528	0.00576	0.382	-0.24	0.523	1.26	4414.0	0.384	1.0
theta_pr2[7,79]	0.82	0.00477	0.374	0.0545	0.815	1.53	6155.0	0.535	1.0
theta_pr2[7,80]	0.152	0.00385	0.3	-0.464	0.15	0.723	6079.0	0.529	1.0
theta_pr2[7,81]	-0.874	0.00956	0.66	-1.78	-1.01	0.949	4773.0	0.415	1.0
theta_pr2[7,82]	1.13	0.00327	0.327	0.482	1.13	1.78	10009.0	0.871	1.0
theta_pr2[7,83]	-0.43	0.00388	0.328	-1.09	-0.433	0.207	7174.0	0.624	1.0
theta_pr2[7,84]	1.28	0.00449	0.463	0.322	1.29	2.14	10623.0	0.924	1.0
theta_pr2[7,85]	-0.259	0.00536	0.605	-1.57	-0.251	0.849	12742.0	1.11	1.0
theta_pr2[7,86]	0.282	0.00463	0.385	-0.441	0.26	1.07	6892.0	0.6	1.0
theta_pr2[7,87]	-0.837	0.00513	0.481	-1.63	-0.909	0.284	8762.0	0.762	1.0
theta_pr2[7,88]	0.427	0.00331	0.308	-0.218	0.429	1.0	8658.0	0.753	1.0
theta_pr2[7,89]	-0.382	0.0225	1.01	-1.38	-0.732	2.38	2014.0	0.175	1.0
theta_pr2[7,90]	-1.67	0.00565	0.475	-2.58	-1.68	-0.791	7075.0	0.615	1.0
theta_pr2[7,91]	0.659	0.00333	0.41	-0.112	0.641	1.48	15125.0	1.32	1.0
theta_pr2[7,92]	-0.942	0.00534	0.393	-1.62	-0.97	-0.172	5421.0	0.472	1.0
theta_pr2[7,93]	0.278	0.00525	0.317	-0.345	0.268	0.91	3653.0	0.318	1.0
theta_pr2[7,94]	-0.838	0.00461	0.465	-1.75	-0.859	0.108	10202.0	0.887	1.0
theta_pr2[7,95]	-0.544	0.00627	0.844	-2.29	-0.529	1.03	18137.0	1.58	1.0
theta_pr2[7,96]	-0.29	0.00293	0.273	-0.84	-0.293	0.243	8677.0	0.755	1.0
theta_pr2[7,97]	0.165	0.00359	0.301	-0.421	0.156	0.768	7044.0	0.613	1.0
theta_pr2[7,98]	1.44	0.00403	0.37	0.702	1.44	2.15	8404.0	0.731	1.0
theta_pr2[7,99]	1.65	0.00563	0.659	0.167	1.67	2.84	13719.0	1.19	1.0
theta_pr2[7,100]	-1.05	0.00559	0.691	-2.56	-1.04	0.245	15269.0	1.33	1.0
theta_pr2[7,101]	-0.421	0.00352	0.285	-1.0	-0.421	0.114	6566.0	0.571	1.0
theta_pr2[7,102]	-0.778	0.00311	0.29	-1.35	-0.791	-0.202	8740.0	0.76	1.0
theta_pr2[7,103]	-1.15	0.00584	0.61	-2.36	-1.17	0.0618	10906.0	0.949	1.0
theta_pr2[7,104]	1.05	0.00337	0.359	0.327	1.04	1.74	11386.0	0.99	1.0
theta_pr2[7,105]	-1.09	0.00537	0.427	-1.83	-1.13	-0.136	6337.0	0.551	1.0
theta_pr2[7,106]	0.26	0.00434	0.338	-0.433	0.258	0.903	6067.0	0.528	1.0
theta_pr2[7,107]	-0.138	0.00418	0.326	-0.829	-0.135	0.477	6104.0	0.531	1.0
theta_pr2[7,108]	0.507	0.00426	0.329	-0.15	0.502	1.15	5942.0	0.517	1.0
theta_pr2[7,109]	-0.656	0.0037	0.302	-1.28	-0.66	-0.0813	6671.0	0.58	1.0
theta_pr2[7,110]	-0.0437	0.00308	0.292	-0.634	-0.0481	0.517	8972.0	0.78	1.0
theta_pr2[7,111]	1.74	0.00528	0.632	0.428	1.75	2.94	14315.0	1.25	1.0
theta_pr2[7,112]	0.628	0.00467	0.348	-0.0504	0.613	1.31	5550.0	0.483	1.0
theta_pr2[7,113]	-0.788	0.00544	0.516	-1.83	-0.802	0.241	8987.0	0.782	1.0
theta_pr2[7,114]	0.794	0.00324	0.331	0.119	0.793	1.42	10430.0	0.907	1.0
theta_pr2[7,115]	0.661	0.00403	0.341	-0.0323	0.659	1.31	7165.0	0.623	1.0
theta_pr2[7,116]	0.771	0.00322	0.332	0.107	0.767	1.41	10626.0	0.924	1.0
theta_pr2[7,117]	2.13	0.00585	0.516	1.11	2.11	3.13	7781.0	0.677	1.0
theta_pr2[7,118]	0.0482	0.00572	0.447	-0.845	0.0379	0.907	6110.0	0.531	1.0
theta_pr2[7,119]	0.792	0.00422	0.502	-0.0838	0.748	1.85	14161.0	1.23	1.0
theta_pr2[7,120]	0.646	0.00418	0.32	0.0202	0.638	1.27	5874.0	0.511	1.0
theta_pr2[7,121]	0.0181	0.00419	0.339	-0.661	0.00824	0.674	6538.0	0.569	1.0
theta_pr2[7,122]	-1.39	0.0129	0.716	-2.36	-1.52	0.773	3075.0	0.268	1.0
theta_pr2[7,123]	-2.01	0.0121	0.841	-3.36	-2.14	0.127	4816.0	0.419	1.0
theta_pr2[7,124]	0.125	0.00365	0.337	-0.524	0.106	0.804	8522.0	0.741	1.0
theta_pr2[7,125]	-1.75	0.0055	0.513	-2.84	-1.75	-0.836	8694.0	0.756	1.0
theta_pr2[7,126]	-0.0321	0.00414	0.391	-0.784	-0.0534	0.75	8927.0	0.777	1.0
theta_pr2[7,127]	0.351	0.00367	0.308	-0.27	0.349	0.945	7028.0	0.611	1.0
theta_pr2[7,128]	0.447	0.00384	0.304	-0.167	0.436	1.04	6279.0	0.546	1.0
theta_pr2[7,129]	0.0164	0.00447	0.44	-0.721	-0.0536	1.01	9668.0	0.841	1.0
theta_pr2[7,130]	-0.685	0.0037	0.339	-1.36	-0.697	-0.0136	8413.0	0.732	1.0
theta_pr2[7,131]	-0.216	0.00373	0.291	-0.828	-0.212	0.33	6059.0	0.527	1.0
theta_pr2[7,132]	0.316	0.00546	0.619	-0.819	0.282	1.59	12871.0	1.12	1.0
theta_pr2[7,133]	0.229	0.00901	0.726	-1.03	0.216	1.56	6496.0	0.565	1.0
theta_pr2[7,134]	0.898	0.00444	0.46	0.0364	0.877	1.82	10749.0	0.935	1.0
theta_pr2[7,135]	-0.641	0.00617	0.798	-2.34	-0.631	0.865	16736.0	1.46	1.0
theta_pr2[7,136]	0.374	0.0049	0.49	-0.483	0.331	1.42	10019.0	0.872	1.0
theta_pr2[7,137]	-0.194	0.00734	0.689	-1.25	-0.308	1.24	8807.0	0.766	1.0
theta_pr2[7,138]	0.675	0.00614	0.666	-0.747	0.689	1.9	11764.0	1.02	1.0
theta_pr2[7,139]	0.0115	0.00415	0.395	-0.739	-0.00811	0.803	9055.0	0.788	1.0
theta_pr2[7,140]	0.176	0.00425	0.404	-0.548	0.136	1.07	9000.0	0.783	1.0
theta_pr2[7,141]	1.21	0.0119	0.86	-0.647	1.31	2.62	5220.0	0.454	1.0
theta_pr2[7,142]	0.0557	0.00468	0.336	-0.588	0.0383	0.735	5148.0	0.448	1.0
theta_pr2[7,143]	-0.668	0.00498	0.493	-1.51	-0.736	0.406	9798.0	0.852	1.0
theta_pr2[7,144]	-0.987	0.00398	0.357	-1.72	-0.99	-0.303	8076.0	0.703	1.0
theta_pr2[7,145]	-1.31	0.00696	0.615	-2.36	-1.39	0.153	7794.0	0.678	1.0
b1_mu	13.23	0.02	1.11	11.12	13.18	15.45	2420.96	0.21	1.0
b2_mu	11.69	0.02	0.97	9.86	11.65	13.63	2846.53	0.25	1.0
b3_mu	1.4	0.0	0.1	1.18	1.4	1.59	5854.13	0.51	1.0
b4_mu	-0.11	0.0	0.09	-0.3	-0.11	0.07	4249.93	0.37	1.0
a1_mu	0.11	0.0	0.01	0.08	0.11	0.13	2836.17	0.25	1.0
Omega[1,1]	1.0		8.24e-14	1.0	1.0	1.0			
Omega[1,2]	0.00077	0.000841	0.137	-0.277	-0.000789	0.256	26569.0	2.31	1.0
Omega[1,3]	0.0639	0.000963	0.0904	-0.123	0.065	0.232	8824.0	0.768	1.0
Omega[1,4]	0.08	0.000954	0.0867	-0.1	0.0809	0.24	8262.0	0.719	1.0
Omega[1,5]	-0.0102	0.000862	0.0729	-0.16	-0.00971	0.127	7146.0	0.622	1.0
Omega[1,6]	0.0888	0.000997	0.0714	-0.0588	0.0897	0.224	5134.0	0.447	1.0
Omega[1,7]	0.15	0.00103	0.0784	-0.0136	0.151	0.296	5789.0	0.504	1.0
Omega[2,1]	0.00077	0.000841	0.137	-0.277	-0.000789	0.256	26569.0	2.31	1.0
Omega[2,2]	1.0		8.24e-14	1.0	1.0	1.0			
Omega[2,3]	0.0808	0.00089	0.0872	-0.097	0.0807	0.245	9595.0	0.835	1.0
Omega[2,4]	0.00526	0.000823	0.084	-0.166	0.00554	0.161	10420.0	0.906	1.0
Omega[2,5]	0.0204	0.000857	0.0726	-0.13	0.0203	0.155	7183.0	0.625	1.0
Omega[2,6]	-0.0286	0.000986	0.0731	-0.178	-0.0291	0.109	5493.0	0.478	1.0
Omega[2,7]	-0.0973	0.000953	0.0781	-0.255	-0.0977	0.0521	6712.0	0.584	1.0
Omega[3,1]	0.0639	0.000963	0.0904	-0.123	0.065	0.232	8824.0	0.768	1.0
Omega[3,2]	0.0808	0.00089	0.0872	-0.097	0.0807	0.245	9595.0	0.835	1.0
Omega[3,3]	1.0		8.24e-14	1.0	1.0	1.0			
Omega[3,4]	0.593	0.00112	0.0742	0.428	0.598	0.722	4426.0	0.385	1.0
Omega[3,5]	-0.237	0.00203	0.0948	-0.428	-0.239	-0.0564	2175.0	0.189	1.0
Omega[3,6]	0.0199	0.00237	0.0993	-0.187	0.0205	0.201	1750.0	0.152	1.0
Omega[3,7]	-0.319	0.00235	0.0991	-0.514	-0.322	-0.128	1775.0	0.154	1.0
Omega[4,1]	0.08	0.000954	0.0867	-0.1	0.0809	0.24	8262.0	0.719	1.0
Omega[4,2]	0.00526	0.000823	0.084	-0.166	0.00554	0.161	10420.0	0.906	1.0
Omega[4,3]	0.593	0.00112	0.0742	0.428	0.598	0.722	4426.0	0.385	1.0
Omega[4,4]	1.0		8.24e-14	1.0	1.0	1.0			
Omega[4,5]	-0.332	0.00145	0.0823	-0.494	-0.334	-0.172	3233.0	0.281	1.0
Omega[4,6]	0.183	0.00215	0.0941	-0.0227	0.186	0.352	1911.0	0.166	1.0
Omega[4,7]	-0.148	0.00204	0.0966	-0.343	-0.148	0.0349	2231.0	0.194	1.0
Omega[5,1]	-0.0102	0.000862	0.0729	-0.16	-0.00971	0.127	7146.0	0.622	1.0
Omega[5,2]	0.0204	0.000857	0.0726	-0.13	0.0203	0.155	7183.0	0.625	1.0
Omega[5,3]	-0.237	0.00203	0.0948	-0.428	-0.239	-0.0564	2175.0	0.189	1.0
Omega[5,4]	-0.332	0.00145	0.0823	-0.494	-0.334	-0.172	3233.0	0.281	1.0
Omega[5,5]	1.0		8.24e-14	1.0	1.0	1.0			
Omega[5,6]	-0.145	0.00115	0.0765	-0.298	-0.146	0.000995	4411.0	0.384	1.0
Omega[5,7]	0.0446	0.00136	0.0872	-0.133	0.0445	0.205	4100.0	0.357	1.0
Omega[6,1]	0.0888	0.000997	0.0714	-0.0588	0.0897	0.224	5134.0	0.447	1.0
Omega[6,2]	-0.0286	0.000986	0.0731	-0.178	-0.0291	0.109	5493.0	0.478	1.0
Omega[6,3]	0.0199	0.00237	0.0993	-0.187	0.0205	0.201	1750.0	0.152	1.0
Omega[6,4]	0.183	0.00215	0.0941	-0.0227	0.186	0.352	1911.0	0.166	1.0
Omega[6,5]	-0.145	0.00115	0.0765	-0.298	-0.146	0.000995	4411.0	0.384	1.0
Omega[6,6]	1.0		8.24e-14	1.0	1.0	1.0			
Omega[6,7]	0.29	0.00121	0.083	0.114	0.292	0.443	4677.0	0.407	1.0
Omega[7,1]	0.15	0.00103	0.0784	-0.0136	0.151	0.296	5789.0	0.504	1.0
Omega[7,2]	-0.0973	0.000953	0.0781	-0.255	-0.0977	0.0521	6712.0	0.584	1.0
Omega[7,3]	-0.319	0.00235	0.0991	-0.514	-0.322	-0.128	1775.0	0.154	1.0
Omega[7,4]	-0.148	0.00204	0.0966	-0.343	-0.148	0.0349	2231.0	0.194	1.0
Omega[7,5]	0.0446	0.00136	0.0872	-0.133	0.0445	0.205	4100.0	0.357	1.0
Omega[7,6]	0.29	0.00121	0.083	0.114	0.292	0.443	4677.0	0.407	1.0
Omega[7,7]	1.0		8.24e-14	1.0	1.0	1.0			
